time,confirmed,change_confirmed,recovered,change_recovered,deaths,change_deaths
2020-06-13 00:00:00,2072696,0.012271131145699537,556606,0.01684368982765361,118163,0.0062934323477312985
2020-06-14 00:00:00,2092027,0.009326500364742345,561816,0.00936030154184468,118507,0.0029112327886055703
2020-06-15 00:00:00,2110610,0.00888277254547862,576334,0.025841200677801986,118905,0.0033584513994953883
2020-06-16 00:00:00,2134511,0.011324214326663855,583503,0.012438967681934435,119715,0.006812160968840671
2020-06-17 00:00:00,2161726,0.012749992855506483,592191,0.014889383602140862,120454,0.006172994194545378
2020-06-18 00:00:00,2190127,0.013138112785801716,599115,0.011692173639923606,121145,0.00573662975077623
2020-06-19 00:00:00,2221812,0.01446719756434216,606715,0.012685377598624639,121774,0.005192125139295885
2020-06-20 00:00:00,2254346,0.01464300309837196,617460,0.017710127489842842,122330,0.004565835071525941
2020-06-21 00:00:00,2280413,0.01156299875884181,622133,0.0075681015774301166,122650,0.0026158750919643586
2020-06-22 00:00:00,2311569,0.013662437461986053,640198,0.029037199441277025,123056,0.0033102323685283326
2020-06-23 00:00:00,2348835,0.01612151746281422,647548,0.011480823120347143,123804,0.006078533350669614
2020-06-24 00:00:00,2385047,0.015417004600152842,656161,0.013300944485968608,124541,0.005952957901198669
2020-06-25 00:00:00,2425307,0.01688017049559191,663562,0.011279243966038823,125079,0.004319862535229362
2020-06-26 00:00:00,2471626,0.01909820076386206,670809,0.010921360777139138,125707,0.005020826837438739
2020-06-27 00:00:00,2513324,0.016870675417720967,679308,0.012669776344682316,126214,0.004033188287048454
2020-06-28 00:00:00,2555120,0.016629769977925646,685164,0.008620537370382802,126530,0.00250368421886637
2020-06-29 00:00:00,2594820,0.015537430727323961,705203,0.029247012394112943,126916,0.003050659922548012
2020-06-30 00:00:00,2643189,0.01864059934793165,720631,0.021877388496645646,127471,0.004372971098994611
2020-07-01 00:00:00,2694755,0.019509009760558173,729994,0.012992779938692618,128171,0.005491445113006095
2020-07-02 00:00:00,2751125,0.02091841373334496,781970,0.0712005852102894,128881,0.005539474608140687
