time,confirmed,change_confirmed,recovered,change_recovered,deaths,change_deaths
2020-03-11 00:00:00,1908,0.3095401509951956,25,0.3888888888888889,3,0.5
2020-03-12 00:00:00,2078,0.08909853249475891,25,0.0,3,0.0
2020-03-13 00:00:00,3675,0.7685274302213667,46,0.84,7,1.3333333333333333
2020-03-14 00:00:00,4585,0.24761904761904763,46,0.0,9,0.2857142857142857
2020-03-15 00:00:00,5795,0.2639040348964013,46,0.0,11,0.2222222222222222
2020-03-16 00:00:00,7272,0.2548748921484038,67,0.45652173913043476,17,0.5454545454545454
2020-03-17 00:00:00,9257,0.27296479647964794,67,0.0,24,0.4117647058823529
2020-03-18 00:00:00,12327,0.3316409203845738,105,0.5671641791044776,28,0.16666666666666666
2020-03-19 00:00:00,15320,0.24280035694005028,113,0.0761904761904762,44,0.5714285714285714
2020-03-20 00:00:00,19848,0.29556135770234987,180,0.5929203539823009,67,0.5227272727272727
2020-03-21 00:00:00,22213,0.11915558242644095,233,0.29444444444444445,84,0.2537313432835821
2020-03-22 00:00:00,24873,0.11974969612389141,266,0.14163090128755365,94,0.11904761904761904
2020-03-23 00:00:00,29056,0.16817432557391548,266,0.0,123,0.30851063829787234
2020-03-24 00:00:00,32986,0.13525605726872247,3243,11.191729323308271,157,0.2764227642276423
2020-03-25 00:00:00,37323,0.13148002182744195,3547,0.09374036386062289,206,0.31210191082802546
2020-03-26 00:00:00,43938,0.17723655654690137,5673,0.5993797575415845,267,0.2961165048543689
2020-03-27 00:00:00,50871,0.15779052300969548,6658,0.17362947294200598,342,0.2808988764044944
2020-03-28 00:00:00,57695,0.134143225020149,8481,0.2738059477320517,433,0.26608187134502925
2020-03-29 00:00:00,62095,0.07626310772163966,9211,0.08607475533545572,533,0.23094688221709006
2020-03-30 00:00:00,66885,0.0771398663338433,13500,0.46563890999891433,645,0.2101313320825516
2020-03-31 00:00:00,71808,0.07360394707333483,16100,0.1925925925925926,775,0.20155038759689922
2020-04-01 00:00:00,77872,0.08444741532976827,18700,0.16149068322981366,920,0.1870967741935484
2020-04-02 00:00:00,84794,0.088889459626053,22440,0.2,1107,0.20326086956521738
2020-04-03 00:00:00,91159,0.07506427341557186,24575,0.09514260249554367,1275,0.15176151761517614
2020-04-04 00:00:00,96092,0.05411423995436545,26400,0.07426246185147507,1444,0.13254901960784313
2020-04-05 00:00:00,100123,0.04194938184240103,28700,0.08712121212121213,1584,0.09695290858725762
2020-04-06 00:00:00,103374,0.032470061823956536,28700,0.0,1810,0.14267676767676768
2020-04-07 00:00:00,107663,0.04149012324182096,36081,0.25717770034843207,2016,0.1138121546961326
2020-04-08 00:00:00,113296,0.05232066726730632,46300,0.2832238574318894,2349,0.16517857142857142
2020-04-09 00:00:00,118181,0.043117144471119896,52407,0.13190064794816414,2607,0.10983397190293742
2020-04-10 00:00:00,122171,0.03376177219688444,53913,0.028736619153929818,2767,0.06137322593018796
2020-04-11 00:00:00,124908,0.02240302526786226,57400,0.0646782779663532,2736,-0.011203469461510662
2020-04-12 00:00:00,127854,0.023585358824094533,60300,0.050522648083623695,3022,0.10453216374269006
2020-04-13 00:00:00,130072,0.017347912462652715,64300,0.06633499170812604,3194,0.056915949702183985
2020-04-14 00:00:00,131359,0.00989451995817701,68200,0.060653188180404355,3294,0.031308703819661866
2020-04-15 00:00:00,134753,0.0258375901156373,72600,0.06451612903225806,3804,0.15482695810564662
2020-04-16 00:00:00,137698,0.021854801006285573,77000,0.06060606060606061,4052,0.06519453207150368
2020-04-17 00:00:00,141397,0.026863135267033652,83114,0.0794025974025974,4352,0.07403751233958539
2020-04-18 00:00:00,143342,0.013755595946165761,85400,0.027504391558582187,4459,0.02458639705882353
2020-04-19 00:00:00,145184,0.012850385790626613,88000,0.03044496487119438,4586,0.02848172235927338
2020-04-20 00:00:00,147065,0.012955973109984571,91500,0.03977272727272727,4862,0.06018316615787178
2020-04-21 00:00:00,148291,0.008336449869105497,95200,0.040437158469945354,5033,0.035170711641299875
2020-04-22 00:00:00,150648,0.015894423801849068,99400,0.04411764705882353,5279,0.04887740909994039
2020-04-23 00:00:00,153129,0.016468854548351123,103300,0.039235412474849095,5575,0.05607122561091116
2020-04-24 00:00:00,154999,0.012211925892548114,109800,0.06292352371732816,5760,0.033183856502242155
2020-04-25 00:00:00,156513,0.009767804953580346,109800,0.0,5877,0.0203125
2020-04-26 00:00:00,157770,0.008031281746564183,112000,0.020036429872495445,5976,0.016845329249617153
2020-04-27 00:00:00,158758,0.006262280534955949,114500,0.022321428571428572,6126,0.025100401606425703
2020-04-28 00:00:00,159912,0.007268925030549642,117400,0.025327510917030567,6314,0.0306888671237349
2020-04-29 00:00:00,161539,0.010174345890239632,120400,0.02555366269165247,6467,0.024231865695280328
2020-04-30 00:00:00,163009,0.009099969666767778,123500,0.02574750830564784,6623,0.02412246791402505
2020-05-01 00:00:00,164077,0.006551785484237066,126900,0.027530364372469637,6736,0.01706175449192209
2020-05-02 00:00:00,164967,0.005424282501508438,129000,0.016548463356973995,6812,0.011282660332541567
2020-05-03 00:00:00,165664,0.004225087441730771,130600,0.012403100775193798,6866,0.007927187316500293
2020-05-04 00:00:00,166152,0.002945721460305196,132700,0.016079632465543645,6993,0.018496941450626275
2020-05-05 00:00:00,167007,0.005145890509894555,135100,0.01808590806330068,6993,0.0
2020-05-06 00:00:00,168162,0.006915877777578185,139900,0.03552923760177646,7275,0.04032604032604033
2020-05-07 00:00:00,169430,0.007540347997764061,141700,0.012866333095067906,7392,0.016082474226804123
2020-05-08 00:00:00,170588,0.0068346809891990795,141700,0.0,7510,0.015963203463203464
2020-05-09 00:00:00,171324,0.0043144887096396,143300,0.011291460832745237,7549,0.0051930758988015975
2020-05-10 00:00:00,171879,0.0032394760804090495,144400,0.007676203768318213,7569,0.0026493575307987814
2020-05-11 00:00:00,172576,0.004055178352212894,145617,0.008427977839335181,7661,0.0121548421191703
2020-05-12 00:00:00,173171,0.003447756350825144,147200,0.010870983470336567,7738,0.01005090719227255
2020-05-13 00:00:00,174098,0.005353090298029116,148700,0.010190217391304348,7861,0.015895580253295426
2020-05-14 00:00:00,174478,0.002182678721180025,150300,0.010759919300605245,7884,0.0029258364075817325
2020-05-15 00:00:00,175233,0.004327193113171861,151597,0.008629407850964737,7897,0.0016489091831557584
2020-05-16 00:00:00,175752,0.0029617708993169094,152600,0.006616225914760846,7938,0.005191845004432063
2020-05-17 00:00:00,176369,0.003510628613045655,154011,0.009246395806028833,7962,0.0030234315948601664
2020-05-18 00:00:00,176551,0.0010319273795281485,155041,0.006687833985884125,8003,0.005149459934689776
2020-05-19 00:00:00,177778,0.006949833192675205,155681,0.004127940351261924,8081,0.009746345120579782
2020-05-20 00:00:00,178473,0.003909370113287358,156966,0.008254057977530977,8144,0.007796064843459968
2020-05-21 00:00:00,179021,0.0030704924554414395,158087,0.007141673993094046,8203,0.007244597249508841
2020-05-22 00:00:00,179710,0.0038487104864792397,159064,0.006180141314592598,8228,0.0030476654882360113
2020-05-23 00:00:00,179986,0.001535807690167492,159716,0.004098979027309762,8261,0.004010695187165776
2020-05-24 00:00:00,180328,0.001900147789272499,160281,0.0035375291141776653,8283,0.002663115845539281
2020-05-25 00:00:00,180600,0.0015083625393726987,161199,0.005727441181425122,8309,0.003138959314258119
2020-05-26 00:00:00,181200,0.0033222591362126247,161967,0.004764297545270132,8372,0.007582139848357203
2020-05-27 00:00:00,181524,0.0017880794701986755,162820,0.00526650490532022,8428,0.006688963210702341
2020-05-28 00:00:00,182196,0.0037019898195279964,163360,0.003316545878884658,8470,0.0049833887043189366
2020-05-29 00:00:00,182922,0.003984719752354607,164245,0.005417482859941234,8504,0.004014167650531287
2020-05-30 00:00:00,183189,0.0014596385344573097,164908,0.004036652561721818,8530,0.0030573847601128882
2020-05-31 00:00:00,183410,0.001206404314669549,165352,0.0026924103136294177,8540,0.0011723329425556857
2020-06-01 00:00:00,183594,0.0010032168365956054,165632,0.0016933572016062702,8555,0.001756440281030445
2020-06-02 00:00:00,183879,0.001552338311709533,166609,0.005898618624420402,8563,0.000935125657510228
2020-06-03 00:00:00,184121,0.0013160828588365174,167453,0.005065752750451656,8602,0.004554478570594418
2020-06-04 00:00:00,184472,0.0019063550599877255,167909,0.002723152168071041,8635,0.0038363171355498722
2020-06-05 00:00:00,184924,0.0024502363502320137,168480,0.0034006515433955297,8658,0.0026635784597568036
2020-06-06 00:00:00,185450,0.002844411758343968,168958,0.0028371320037986706,8673,0.0017325017325017325
2020-06-07 00:00:00,185750,0.0016176867080075492,169224,0.0015743557570520484,8685,0.0013836042891732965
2020-06-08 00:00:00,186109,0.0019327052489905786,169556,0.001961896657684489,8695,0.0011514104778353484
2020-06-09 00:00:00,186506,0.002133158525380288,170129,0.003379414470735332,8736,0.004715353651523865
2020-06-10 00:00:00,186522,8.578812477882749e-05,170630,0.0029448242216200647,8752,0.0018315018315018315
2020-06-11 00:00:00,186691,0.0009060593388447476,170961,0.0019398698939225225,8772,0.0022851919561243145
2020-06-12 00:00:00,187226,0.0028656978643855353,171535,0.003357490889735086,8783,0.0012539899680802553
2020-06-13 00:00:00,187267,0.00021898667920053838,171970,0.00253592561284869,8793,0.001138563133325743
2020-06-14 00:00:00,187518,0.0013403322528795785,172089,0.0006919811595045648,8801,0.0009098146252701012
2020-06-15 00:00:00,187682,0.0008745827067268209,172692,0.0035040008367763194,8807,0.0006817407112828088
2020-06-16 00:00:00,188252,0.003037052034824863,172842,0.0008685984295740394,8820,0.0014760985579652549
2020-06-17 00:00:00,188604,0.0018698340522278647,173599,0.004379722521146481,8851,0.0035147392290249433
2020-06-18 00:00:00,189817,0.006431464868189434,173847,0.0014285796577169223,8875,0.002711558016043385
2020-06-19 00:00:00,190299,0.002539287840393642,173972,0.0007190230490028588,8887,0.001352112676056338
2020-06-20 00:00:00,190670,0.0019495635815217106,174609,0.0036615087485342467,8895,0.000900191290649263
2020-06-21 00:00:00,191272,0.00315728746000944,174740,0.0007502476962814059,8895,0.0
2020-06-22 00:00:00,191768,0.0025931657534819523,175143,0.0023062836213803366,8899,0.00044969083754918494
2020-06-23 00:00:00,192480,0.003712819657085645,175825,0.003893960934779009,8914,0.0016855826497359254
2020-06-24 00:00:00,192871,0.0020313798836242725,176422,0.003395421583961325,8928,0.0015705631590756115
2020-06-25 00:00:00,193371,0.002592406323397504,176764,0.0019385337429572275,8940,0.0013440860215053765
2020-06-26 00:00:00,194036,0.0034389851632354385,177149,0.0021780453033423096,8965,0.002796420581655481
2020-06-27 00:00:00,194458,0.0021748541507761445,177518,0.0020829922833321105,8968,0.00033463469046291134
2020-06-28 00:00:00,194693,0.0012084871797508974,177657,0.000783019186786692,8968,0.0
2020-06-29 00:00:00,195042,0.001792565731690405,177770,0.0006360571213067878,8976,0.0008920606601248885
2020-06-30 00:00:00,195418,0.0019277899119164077,178100,0.001856331214490634,8990,0.0015597147950089127
2020-07-01 00:00:00,195893,0.002430687040088426,179100,0.005614823133071308,8995,0.0005561735261401557
2020-07-02 00:00:00,196370,0.0024350027821310612,179800,0.003908431044109436,9006,0.0012229016120066704
2020-07-03 00:00:00,196780,0.002087895299689362,180300,0.0027808676307007787,9010,0.00044414834554741284
2020-07-04 00:00:00,197198,0.0021241996137818884,181000,0.003882418191902385,9020,0.0011098779134295228
2020-07-05 00:00:00,197523,0.0016480897372184301,181719,0.003972375690607734,9023,0.0003325942350332594
2020-07-06 00:00:00,198064,0.0027389215433139434,182160,0.0024268238324005745,9022,-0.0001108278842956888
2020-07-07 00:00:00,198343,0.001408635592535746,182661,0.0027503293807641634,9032,0.0011084016847705607
2020-07-08 00:00:00,198699,0.0017948705021099813,183153,0.0026935142148570303,9046,0.001550044286979628
2020-07-09 00:00:00,199001,0.0015198868640506494,183728,0.00313945171523262,9057,0.0012160070749502542
2020-07-10 00:00:00,199332,0.001663308224581786,184028,0.0016328485587390055,9063,0.000662471016893011
2020-07-11 00:00:00,199709,0.0018913169987759115,184266,0.0012932814571695612,9070,0.0007723711795211298
2020-07-12 00:00:00,199919,0.0010515299761152477,184414,0.0008031866974916697,9071,0.00011025358324145535
2020-07-13 00:00:00,200180,0.0013055287391393515,185100,0.0037198911145574633,9074,0.00033072428618674895
2020-07-14 00:00:00,200456,0.0013787591167948845,185100,0.0,9078,0.00044081992506061276
2020-07-15 00:00:00,200890,0.0021650636548669034,186000,0.004862236628849271,9080,0.0002203128442388191
2020-07-16 00:00:00,201450,0.0027875952013539746,186400,0.002150537634408602,9087,0.0007709251101321586
2020-07-17 00:00:00,202045,0.002953586497890295,186900,0.002682403433476395,9088,0.00011004732034774953
2020-07-18 00:00:00,202426,0.0018857185280506817,187200,0.0016051364365971107,9091,0.0003301056338028169
2020-07-19 00:00:00,202735,0.0015264837520871824,187400,0.0010683760683760685,9092,0.00010999890001099989
2020-07-20 00:00:00,203325,0.002910202974326091,188070,0.0035752401280683033,9094,0.0002199736031676199
2020-07-21 00:00:00,203717,0.001927947866715849,188221,0.0008028925400116977,9099,0.0005498130635583901
2020-07-22 00:00:00,204276,0.0027440027096413164,188628,0.0021623517035824907,9102,0.0003297065611605671
2020-07-23 00:00:00,204881,0.0029616792966378823,189140,0.002714337213987319,9110,0.0008789277081960009
2020-07-24 00:00:00,205623,0.0036216144981721095,189696,0.0029396214444326954,9120,0.0010976948408342481
2020-07-25 00:00:00,206278,0.003185441317362357,189919,0.0011755651147098516,9124,0.0004385964912280702
2020-07-26 00:00:00,206667,0.0018858045938005992,190055,0.0007160947561855317,9124,0.0
2020-07-27 00:00:00,207112,0.0021532223335123655,190314,0.0013627634105916708,9125,0.00010960105217010084
2020-07-28 00:00:00,207707,0.002872841747460311,190711,0.0020860262513530273,9131,0.0006575342465753425
2020-07-29 00:00:00,208546,0.004039343883451208,191279,0.002978328465584051,9135,0.00043806811959259663
2020-07-30 00:00:00,209535,0.004742358999932869,191551,0.001422006597692376,9144,0.0009852216748768472
2020-07-31 00:00:00,210399,0.004123416135729114,191992,0.0023022589284315926,9147,0.00032808398950131233
2020-08-01 00:00:00,211005,0.0028802418262444214,192636,0.0033543064294345596,9154,0.0007652782333005357
2020-08-02 00:00:00,211220,0.001018933200635056,192908,0.0014119894516082144,9154,0.0
2020-08-03 00:00:00,212111,0.004218350534987217,193594,0.0035560992804860346,9154,0.0
2020-08-04 00:00:00,212828,0.0033803055947122028,194173,0.002990795169271775,9163,0.0009831767533318768
2020-08-05 00:00:00,214113,0.006037739395192362,194568,0.0020342684101291118,9179,0.0017461530066572083
2020-08-06 00:00:00,215039,0.004324819137558205,195281,0.0036645285966859916,9181,0.0002178886588953045
2020-08-07 00:00:00,216196,0.005380419365789461,195935,0.003349020129966561,9195,0.0015248883563881931
2020-08-08 00:00:00,216903,0.003270180761901238,196550,0.0031387960292954295,9201,0.0006525285481239804
2020-08-09 00:00:00,217288,0.0017749869757449183,196783,0.0011854489951666242,9202,0.00010868383871318335
2020-08-10 00:00:00,218508,0.0056146680902764996,197382,0.0030439621308751266,9203,0.00010867202782003912
2020-08-11 00:00:00,219540,0.0047229392058871986,198347,0.0048889969703417736,9208,0.0005433010974682169
2020-08-12 00:00:00,220859,0.006008016762321217,198991,0.0032468350920356747,9213,0.0005430060816681147
2020-08-13 00:00:00,222281,0.006438496959598658,199654,0.0033318089762853598,9217,0.00043416910886790404
2020-08-14 00:00:00,223791,0.006793203197754194,200440,0.0039368106824806915,9230,0.0014104372355430183
2020-08-15 00:00:00,224488,0.0031145130948072087,200756,0.0015765316304130912,9235,0.0005417118093174431
2020-08-16 00:00:00,225007,0.0023119275863297817,201187,0.002146884775548427,9235,0.0
2020-08-17 00:00:00,226700,0.007524210357899976,202249,0.005278671087098073,9236,0.00010828370330265295
2020-08-18 00:00:00,228120,0.006263784737538598,203677,0.007060603513490796,9241,0.0005413598960589
2020-08-19 00:00:00,229706,0.006952481150271787,204454,0.0038148637303181015,9249,0.0008657071745482091
2020-08-20 00:00:00,231292,0.0069044778978346235,205359,0.004426423547595058,9263,0.00151367715428695
2020-08-21 00:00:00,233029,0.0075099873752658974,206656,0.006315768970437137,9266,0.0003238691568606283
2020-08-22 00:00:00,233861,0.003570371069695188,207606,0.004597011458655931,9272,0.0006475285991797971
2020-08-23 00:00:00,234494,0.002706736052612449,207985,0.001825573442000713,9275,0.0003235547886108714
2020-08-24 00:00:00,236122,0.00694260833965901,208653,0.003211770079573046,9276,0.00010781671159029649
2020-08-25 00:00:00,237583,0.006187479353893326,210333,0.008051645555060315,9281,0.0005390254420008624
2020-08-26 00:00:00,239010,0.006006322001153281,211691,0.0064564286155762525,9285,0.0004309880400818877
2020-08-27 00:00:00,240571,0.006531107485042467,212909,0.005753669263218559,9290,0.0005385029617662897
2020-08-28 00:00:00,242126,0.006463788237152442,214186,0.005997867633589937,9290,0.0
2020-08-29 00:00:00,242835,0.0029282274518226048,214790,0.002819978896846666,9299,0.000968783638320775
2020-08-30 00:00:00,243305,0.001935470587024111,215283,0.0022952651426975186,9300,0.00010753844499408539
2020-08-31 00:00:00,244802,0.006152771213086455,216795,0.007023313498975767,9303,0.0003225806451612903
2020-09-01 00:00:00,246015,0.004955024877247735,218403,0.007417145229364146,9307,0.00042996882726002364
2020-09-02 00:00:00,247411,0.00567445074487328,219904,0.006872616218641685,9322,0.0016116901257118299
2020-09-03 00:00:00,248840,0.005775814333234981,221525,0.0073713984284051225,9322,0.0
2020-09-04 00:00:00,250283,0.0057989069281466,222802,0.005764586389797991,9327,0.000536365586783952
2020-09-05 00:00:00,251058,0.0030964947679227115,223570,0.003447006759364817,9329,0.00021443122118580465
2020-09-06 00:00:00,251728,0.0026687060360554133,224215,0.002885002460079617,9330,0.00010719262514738985
2020-09-07 00:00:00,253626,0.007539884319583042,225704,0.006640947305042035,9331,0.00010718113612004287
2020-09-08 00:00:00,254957,0.005247884680592683,227379,0.007421224258320632,9336,0.0005358482477762298
2020-09-09 00:00:00,256433,0.0057892115140984555,228784,0.00617911064786106,9342,0.0006426735218508997
2020-09-10 00:00:00,258149,0.006691806436769058,230283,0.00655203161060214,9345,0.0003211303789338471
2020-09-11 00:00:00,259735,0.006143738693545201,231349,0.004629086819261517,9348,0.00032102728731942215
2020-09-12 00:00:00,260817,0.004165784357133232,231953,0.0026107741982891648,9352,0.0004278990158322636
2020-09-13 00:00:00,261737,0.0035273774332194602,232541,0.0025349963139084213,9354,0.000213857998289136
2020-09-14 00:00:00,263222,0.005673634220610766,234017,0.006347267793636391,9356,0.00021381227282446012
2020-09-15 00:00:00,265014,0.006807941585429789,235112,0.004679147241439725,9367,0.001175716117999145
2020-09-16 00:00:00,266869,0.006999630208215415,236623,0.006426724284596278,9373,0.0006405465997651329
2020-09-17 00:00:00,269048,0.008165054764697286,238437,0.007666203200872274,9376,0.00032006828123332977
2020-09-18 00:00:00,271247,0.008173262763521752,239654,0.005104073612736278,9386,0.0010665529010238908
2020-09-19 00:00:00,272932,0.00621205027152374,240510,0.0035718160347834797,9388,0.00021308331557639036
2020-09-20 00:00:00,273965,0.0037848255243064207,241192,0.002835640929691073,9390,0.00021303792074989347
2020-09-21 00:00:00,275560,0.005821911558045735,242656,0.006069853063119838,9390,0.0
2020-09-22 00:00:00,277412,0.0067208593409783714,244693,0.00839459976262693,9405,0.001597444089456869
2020-09-23 00:00:00,279025,0.005814456476287976,245706,0.004139881402410367,9423,0.0019138755980861245
2020-09-24 00:00:00,281346,0.008318251052773049,247766,0.008384003646634596,9436,0.0013796030988008066
2020-09-25 00:00:00,283712,0.008409573976527123,249164,0.005642420671117102,9451,0.00158965663416702
2020-09-26 00:00:00,285026,0.004631457252424994,250104,0.003772615626655536,9459,0.0008464712728811766
2020-09-27 00:00:00,286339,0.004606597292878545,250866,0.00304673255925535,9464,0.000528597103287874
2020-09-28 00:00:00,288631,0.008004498164762746,252693,0.007282772476142642,9468,0.00042265426880811494
2020-09-29 00:00:00,290471,0.006374921612716583,255212,0.009968618046404134,9483,0.0015842839036755386
2020-09-30 00:00:00,292913,0.00840703546997807,256861,0.006461294923436202,9495,0.0012654223347042075
2020-10-01 00:00:00,295539,0.008965119335775469,258220,0.0052907993039036675,9509,0.0014744602422327542
2020-10-02 00:00:00,298374,0.009592642595393502,259722,0.005816745410889939,9518,0.0009464717635923862
2020-10-03 00:00:00,300027,0.005540026946047578,260916,0.004597223184789891,9531,0.0013658331582265182
2020-10-04 00:00:00,301573,0.005152869575071577,262002,0.004162259117877018,9533,0.00020984156961494072
2020-10-05 00:00:00,304673,0.010279434830041151,265624,0.013824321951740826,9554,0.0022028742263715513
2020-10-06 00:00:00,307127,0.008054537159512001,267747,0.00799250067764961,9566,0.0012560184216035169
2020-10-07 00:00:00,311137,0.013056488032637963,269722,0.007376366495236175,9582,0.00167259042441982
2020-10-08 00:00:00,315941,0.015440143730896678,271960,0.008297432170901892,9594,0.0012523481527864746
2020-10-09 00:00:00,320495,0.014414083642199017,273718,0.0064641859096926015,9599,0.0005211590577444236
2020-10-10 00:00:00,323463,0.00926067489352408,274934,0.004442528441680854,9620,0.0021877278883217
2020-10-11 00:00:00,326309,0.008798533371668475,276983,0.007452697738366299,9626,0.0006237006237006237
2020-10-12 00:00:00,332850,0.02004541707400041,278391,0.005083344465183784,9640,0.0014543943486391025
2020-10-13 00:00:00,337314,0.01341144659756647,280533,0.007694214252615925,9682,0.004356846473029046
2020-10-14 00:00:00,344487,0.02126505274017681,283656,0.0111323801477901,9716,0.0035116711423259657
2020-10-15 00:00:00,352107,0.02211984777364603,286137,0.0087465098570099,9739,0.0023672293124742693
2020-10-16 00:00:00,359802,0.0218541522889349,289027,0.010100056965719218,9773,0.003491118184618544
2020-10-17 00:00:00,364664,0.01351298769878989,291129,0.007272676947136427,9785,0.0012278727105290085
2020-10-18 00:00:00,368671,0.010988197354276814,293447,0.007962106145385723,9798,0.0013285641287685231
2020-10-19 00:00:00,377068,0.022776404978964986,296672,0.010990059533748854,9842,0.0044907123902837316
2020-10-20 00:00:00,385591,0.022603350058875323,299743,0.01035149929888901,9882,0.00406421459053038
2020-10-21 00:00:00,397922,0.031979480848878736,304173,0.014779327623997892,9911,0.002934628617688727
2020-10-22 00:00:00,403874,0.01495770527892401,308779,0.015142698398608687,9960,0.004944001614367874
2020-10-23 00:00:00,417350,0.03336684213393286,312347,0.011555189957866306,9978,0.0018072289156626507
2020-10-24 00:00:00,427808,0.025058104708278423,316124,0.012092320400067873,10035,0.005712567648827421
2020-10-25 00:00:00,437698,0.02311784725858329,320004,0.012273664764459517,10062,0.0026905829596412557
2020-10-26 00:00:00,450258,0.028695584626843167,325052,0.015774802814964812,10091,0.0028821307891075333
2020-10-27 00:00:00,463419,0.029229908185973374,327697,0.008137159592926671,10121,0.002972946189673967
2020-10-28 00:00:00,479621,0.03496188114859339,336764,0.027668852629105546,10218,0.009584033198300564
2020-10-29 00:00:00,498354,0.039057922818225226,340436,0.010903778313596466,10305,0.008514386376981797
2020-10-30 00:00:00,517736,0.03889203257122447,351921,0.03373615011338401,10391,0.008345463367297428
2020-10-31 00:00:00,531790,0.02714510870404994,356410,0.012755703694863335,10483,0.008853815802136464
2020-11-01 00:00:00,544346,0.02361082382143327,363545,0.020019079150416653,10513,0.0028617762091004482
2020-11-02 00:00:00,569598,0.04638961248911538,372499,0.024629688209162552,10669,0.014838771045372396
2020-11-03 00:00:00,577131,0.013225116661224232,373391,0.002394637301039734,10717,0.004499015840284937
2020-11-04 00:00:00,608611,0.05454567507203737,384012,0.028444713450511663,10949,0.02164784921153308
2020-11-05 00:00:00,631172,0.03706965532992338,394616,0.02761372040457069,11110,0.014704539227326697
2020-11-06 00:00:00,653992,0.03615496251417997,405809,0.02836428325257972,11240,0.011701170117011701
2020-11-07 00:00:00,668114,0.021593536312370792,413484,0.018912838305705393,11306,0.005871886120996441
2020-11-08 00:00:00,682624,0.021717850546463628,421151,0.018542434531928685,11372,0.005837608349548912
2020-11-09 00:00:00,689146,0.009554308081755109,443621,0.053353785221927526,11408,0.0031656700668308124
2020-11-10 00:00:00,715693,0.03852159049025896,446402,0.006268864638959833,11781,0.032696353436185134
2020-11-11 00:00:00,738094,0.03129973326552027,460504,0.03159036025824257,11994,0.018079959256429846
2020-11-12 00:00:00,762832,0.0335160562204814,474208,0.029758699164393793,12216,0.018509254627313655
2020-11-13 00:00:00,785093,0.029182047947647713,487913,0.02890081989338012,12404,0.01538965291421087
2020-11-14 00:00:00,799733,0.018647472337672097,498996,0.02271511519471709,12511,0.008626249596904225
2020-11-15 00:00:00,802946,0.004017590870953181,505714,0.013463033771813801,12573,0.00495563903764687
2020-11-16 00:00:00,817526,0.018158132676419088,522313,0.03282289989994345,12833,0.020679233277658474
2020-11-17 00:00:00,843757,0.03208582968615065,537347,0.028783507207364167,13138,0.023766851087041223
2020-11-18 00:00:00,867484,0.028120655591598057,554272,0.031497337846866175,13390,0.019181001674531892
2020-11-19 00:00:00,891525,0.027713479441695756,570961,0.030109765602447897,13662,0.020313666915608663
2020-11-20 00:00:00,914118,0.025341970219567595,587780,0.02945735347948459,13918,0.018738105694627433
2020-11-21 00:00:00,927990,0.015175283716106673,600991,0.022476096498689986,14061,0.010274464721942808
2020-11-22 00:00:00,932367,0.0047166456535091975,611627,0.017697436400877883,14159,0.006969632316335965
2020-11-23 00:00:00,946822,0.015503551713005716,630375,0.030652669028672704,14460,0.02125856345787132
2020-11-24 00:00:00,963192,0.0172894165957276,649070,0.029656950228038867,14832,0.025726141078838173
2020-11-25 00:00:00,995879,0.03393612073189976,666373,0.02665814164882062,15210,0.025485436893203883
2020-11-26 00:00:00,1017830,0.02204183439956059,685537,0.028758668193339165,15640,0.02827087442472058
2020-11-27 00:00:00,1038649,0.020454299833960486,705213,0.028701587222863246,16011,0.023721227621483376
2020-11-28 00:00:00,1052494,0.01332981594359596,718604,0.01898858926310207,16181,0.010617700331022422
2020-11-29 00:00:00,1055691,0.0030375470073938666,730797,0.01696762055318367,16306,0.007725109696557691
2020-11-30 00:00:00,1069912,0.01347079779973496,749219,0.025208094723979436,16694,0.023794922114559056
2020-12-01 00:00:00,1094678,0.023147698128444208,769380,0.02690935494161253,17177,0.02893255061698814
2020-12-02 00:00:00,1117953,0.021261960138049728,789564,0.026234110582546984,17659,0.02806077894859405
2020-12-03 00:00:00,1141544,0.021101960458087238,811091,0.027264414284339206,18097,0.02480321649017498
2020-12-04 00:00:00,1157514,0.013989824308130042,831935,0.025698719379206526,18577,0.026523733215450075
2020-12-05 00:00:00,1183640,0.02257078532095508,852580,0.024815640645002315,18839,0.014103461269311513
2020-12-06 00:00:00,1194550,0.00921732959345747,868285,0.018420558774543152,18989,0.007962206061892883
2020-12-07 00:00:00,1200006,0.004567410321878532,888701,0.023513017039336163,19434,0.023434620043182895
2020-12-08 00:00:00,1229269,0.02438571140477631,909058,0.022906466854431356,20002,0.02922712771431512
2020-12-09 00:00:00,1254358,0.02040969063728118,929272,0.02223620495061921,20460,0.022897710228977103
2020-12-10 00:00:00,1287092,0.026096218145059066,949913,0.022212011122685286,21064,0.029521016617790812
2020-12-11 00:00:00,1314309,0.021146118536981038,966238,0.017185784382359227,21567,0.023879605013292823
2020-12-12 00:00:00,1336101,0.01658057580066788,975931,0.010031689914907093,21900,0.01544025594658506
2020-12-13 00:00:00,1350810,0.011008898279396542,990707,0.015140414639969424,22106,0.009406392694063927
2020-12-14 00:00:00,1357261,0.004775653126642533,1012077,0.021570454231170266,22634,0.023884918121776892
2020-12-15 00:00:00,1391086,0.02492151472708639,1031721,0.01940959037701677,23544,0.0402050013254396
2020-12-16 00:00:00,1423830,0.023538444064565383,1056477,0.023994859075273257,24273,0.03096330275229358
2020-12-17 00:00:00,1454009,0.02119564835689654,1078944,0.02126596225000639,25027,0.03106332138590203
